,name,smiles,pred,score
0,Fluphenazine,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl.Cl,1,0.6173093589828349
1,Citarinostat,C1=CC=C(C=C1)N(C2=CC=CC=C2Cl)C3=NC=C(C=N3)C(=O)NCCCCCCC(=O)NO,1,0.6351250235483457
2,Chloroquine diphosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,1,0.7746982522159347
3,Arbidol hydrochloride,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3.Cl,0,0.4267421167748705
4,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],0,0.439937965823388
5,Galunisertib,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,1,0.6494844195672876
6,Ensartinib,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=CC(=NN=C2N)C(=O)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C,1,0.7094017054347296
7,Anlotinib,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC,1,0.6343038925468256
8,Berzosertib,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,1,0.6565274964634406
9,Ribociclib,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,1,0.8167579424243265
10,Binimetinib,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,0,0.46770927255605665
11,Odanacatib,CC(C)(CC(C(=O)NC1(CC1)C#N)NC(C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F,1,0.7545059274789816
12,Selumetinib,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,0,0.46639633931014374
13,Pilaralisib,CC(C)(C(=O)NC1=CC(=CC=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)Cl)N,1,0.7513426528103395
14,Selinexor,C1=CN=C(C=N1)NNC(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1,0.7339361112981418
15,Alisertib,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC,1,0.6665740070524141
16,Cobimetinib,C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,0,0.5250173426650804
17,Enzastaurin,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,1,0.8034578150021336
18,Ixazomib,B(C(CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,0,0.4814703537216247
19,Napabucasin,CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O,0,0.3397192626388766
20,Peficitinib,C1C2CC3CC(C2)(CC1C3NC4=C5C=CNC5=NC=C4C(=O)N)O,1,0.801510889026916
21,Buparlisib,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,1,0.783847004933114
22,Semaxanib,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C,0,0.35288774164971526
23,Baohuoside I,CC1C(C(C(C(O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)OC)O)O)O,1,0.7688657743523994
24,Icariin,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O,1,0.9018425027236778
25,WYE354,COC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCN(CC4)C(=O)OC)C(=N2)N5CCOCC5,1,0.85595625297114
26,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,0,0.2940897502510595
27,Ixazomib Citrate,B1(OC(=O)C(O1)(CC(=O)O)CC(=O)O)C(CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl,1,0.7181767501366778
28,Ganetespib,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)O,1,0.6075924425941397
29,Cediranib,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,1,0.7129681638499047
30,Crenolanib,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4,1,0.7539367900980036
31,Crizotinib,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,1,0.651172721758223
32,Sapanisertib,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(C=C3)OC(=N4)N)N,1,0.6179467062640667
33,TG100-115,C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N,1,0.5973322245039023
34,AZD8186,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,1,0.6622757019497036
35,PND1186,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=C(C=C(C=C3)N4CCOCC4)OC,1,0.7732691857414292
36,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,1,0.5794291414721598
37,TAE684,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,1,0.8621460945710997
38,Gilteritinib,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC(=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC)NC5CCOCC5,1,0.8833053747255251
39,Apitolisib,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O,1,0.850009640804407
40,PF-04691502,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC,1,0.7594326134659055
41,Selonsertib,CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C(C)C)F,1,0.7156479862924807
42,Idelalisib,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,1,0.69649396391197
43,Varespladib,CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N,0,0.5329318232812312
44,Midostaurin,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,1,0.8273258742034862
45,ARS-1620,C=CC(=O)N1CCN(CC1)C2=NC=NC3=C(C(=C(C=C32)Cl)C4=C(C=CC=C4F)O)F,1,0.6014558916314185
46,Azacitidine,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,1,0.597741022292439
47,Letrozole,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,1,0.57741788582079
48,IWR-1-endo,C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,1,0.711154718519602
49,AZ628,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,1,0.6798812672242065
50,Niraparib,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,1,0.5471006203887047
51,AZD8055,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOCC5C,1,0.8074569861485005
