,name,smiles,pred,score
0,paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1,0.6531047981836146
1,vincristine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0.42404575168074715
2,LTC4,CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O,0,0.35558505141369406
3,E217bG,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,0,0.2325260901820448
4,gemcitabine,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0,0.10477449756831346
5,araC,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.11291878414231572
6,docetaxel,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0,0.1986082446764011
7,epothiloneB,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,0,0.3447205735851683
8,vinblastine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0.34338843300633154
9,vinorelbine,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,1,0.4721515213755803
10,tenofovir,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,0,0.24254605709120075
11,Lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0,0.0031135864571590756
12,Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0,0.1441897852315663
13,PD-173074,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,0,0.3568213323465714
14,AlstolucinesB ,COC(=O)C1=C2Nc3ccccc3C23CCN2CC(C(C)=O)C1CC23,1,0.7554524961901651
15,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0,0.06284236582829354
16,Vemurafenib,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0,0.02219064538179019
17,Tandutinib,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,0,0.09705346121515972
18,BBA,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC(=O)N6CCC(N7CCCCC7)CC6)C5CCC43C)C12,0,0.29483707815939225
19,Tariquidar,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,0,0.3037200876293177
20,Ibrutinib,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0,0.22684123107568124
21,﻿NVP-BHG712,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,0,0.08292907488189391
22,﻿Linsitinib,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,0,0.04035435621857776
23,﻿Ponatinib,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0,0.24313186223219907
24,﻿Cepharanthine,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,1,0.8765359637374531
25,Imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0,0.16156133993140334
26,Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0,0.3364873321373527
27,Vardenafil,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0,0.24320363219490101
28,DNP-SG,NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,0,0.3729326638298887
29,Doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1,0.8541054701893072
30,Sulfinpyrazone,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0,0.06928103971706837
31,﻿Glycolithocholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,0,0.28603745148190474
32,MK571,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,0,0.11865541034120815
33,﻿Trequinsin,COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,1,0.9582097847103151
34,﻿Taurocholate,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0,0.206410170094877
35,17beta-Estradiol 3-sulfate-17-(beta-D-glucuronide),CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)[O-])C(O)C(O)C1O,1,0.6489411211471026
36,﻿Zaprinast,CCCOc1ccccc1-c1nc2n[nH]nc2c(=O)[nH]1,0,0.05692296961364715
37,"﻿16alpha,17beta-Estriol 3-sulfate (Estradiol-3-sulfate)",CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,1,0.6209109620573404
38,﻿17alpha-Ethynyl-17beta-estradiol (Ethinyl estradiol),C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0,0.06553261268376283
39,"﻿16alpha,17beta-Estriol 16-(beta-d-glucuronide)",CC12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O,0,0.3654611495369725
40,﻿Glycocholate,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0,0.13104388472283762
41,"﻿16alpha,17beta-Estriol 3-(beta-d-glucuronide) (Estriol 3-glucuronide)",CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CC(O)C2O,0,0.24578796337403883
42,﻿17beta-Estradiol 3-(beta-d-glucuronide),CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,0,0.21958892462360927
43,﻿17-betaEstradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0,0.3088154871694621
44,Verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.9007577870235028
45,﻿Cyclosporin A,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0,0.0597891541581134
46,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,0.23446648527319905
47,5-azacytidine,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.0617422861922441
48,ddC (2'-3'-dideoxycytidine),Nc1ccn(C2CCC(CO)O2)c(=O)n1,0,0.14265205480440998
49,PMEA,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0,0.1503423635573663
50,Etoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1,0.9164199548518643
51,masitinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,0,0.20911949400559807
52,AST1306,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0,0.012669868924950645
53,﻿Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1,0.45912945278341827
54,cAMP,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,0,0.1003189217872178
55,﻿Glucuronic acid,O=C(O)C1OC(O)C(O)C(O)C1O,0,0.10034749561810054
56,PSC833,CC=CCC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0,0.10026318664364392
57,sn38,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0,0.1003511393420844
58,daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1,0.8449079272671972
59,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,0.01322934797401451
60,5-FU,O=c1[nH]cc(F)c(=O)[nH]1,0,0.009745934221009951
61,5-dFUrd,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0,0.17607250439724262
62,5-FdUrd,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,0,0.10030804339752544
63,CdA (2'-chloro-2'-deoxyadenosine),Nc1ncnc2c1ncn2C1OC(CO)C(O)C1Cl,0,0.09475873063997622
64,6-TG,Nc1nc(=S)c2[nH]cnc2[nH]1,0,0.06272298709326161
65,6-MP,S=c1nc[nH]c2nc[nH]c12,0,0.015191328001227702
66,mitoxantrone,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0,0.10041573101064091
67,epothilone A,CC(=Cc1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,0,0.3599558231067512
68,phomopsin A,C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,0,0.10040745058059927
69,MAC321,CCC(=O)OC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccco4)C(C)=C(C(O)C(=O)C12C)C3(C)C,0,0.10036638546184827
70,MST997,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(=O)C3CCCC3)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)C)c4cccs4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0,0.10034424659904408
71,HTI286,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,0,0.100412603246492
72,tadalafil,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,0,0.10040610996130822
73,Sipholenone E,C[C@@H]1CC[C@H]2[C@@H](/C1=C/C[C@@H]1[C@@](C)(O)CC[C@@H]3OC(C)(C)C(=O)CC[C@]31C)C(C)(C)CC[C@]2(C)O,0,0.10029023841845143
74,Sipholenol L,CC1=CCC2C(C1CCC1C(C)(O)CCC3OC(C)(C)C(O)CCC31C)C(C)(C)CCC2(C)O,0,0.08834823381263458
75,Siphonellinol D,CC(C)=CCCC1(C)C(CCC2C(C)(O)CCC3OC(C)(C)C(O)CCC32C)=C(C)CCC1O,0,0.10031861436718356
76,Sipholenol J,CC1C(=O)CC2C(C1=CCC1C(C)(O)CCC3OC(C)(C)C(O)CCC31C)C(C)(C)CCC2(C)O,0,0.09487165065904989
77,motesanib,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,0,0.0637176941624721
78,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0,0.10043079187199759
79,cabazitaxel,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0,0.3735141685333037
80,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,0,0.039258942058327057
81,pd0325901,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0,0.04842185021605666
82,mek162,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0,0.10042890465459843
83,A-803467,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,0,0.057919542097274415
84,WHI‐P154,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,0,0.02824045589953703
85,icotinib,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,0,0.10031248937350074
86,telatinib,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,0,0.013091783783412492
87,CCTA-2,CCOc1ccccc1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.0326899840573606
88,CCTA-3,CCOc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1,0,0.0607338602571902
89,CCTA-5,CSc1cccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.10006952180084243
90,CCTA-7,O=C(Nc1cccc(-c2ccccc2CO)c1)C(Cl)Cl,0,0.020160449690929515
91,CCTA-8,O=C(Nc1cccc(-c2cccc(CO)c2)c1)C(Cl)Cl,0,0.02317727927448708
92,CCTA-9,O=C(Nc1cccc(-c2ccc(CO)cc2)c1)C(Cl)Cl,0,0.02224329467794025
93,CCTA-10,O=C(Nc1cccc(-c2ccccc2OC(F)(F)F)c1)C(Cl)Cl,0,0.06878287141461378
94,CCTA-11,O=C(Nc1cccc(-c2cccc(OC(F)(F)F)c2)c1)C(Cl)Cl,0,0.09108306310929239
95,CCTA-13,CCCc1ccccc1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.06298391605025096
96,CCTA-14,O=C(Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1)C(Cl)Cl,0,0.06264632260403044
97,CCTA-20,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c(OC)c1,0,0.10039068159666303
98,CCTA-21,COc1ccc(OC)c(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.07461004226656834
99,CCTA-22,COc1cccc(OC)c1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.10251621442594255
100,CCTA-23,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1OC,0,0.10034034896872467
101,CCTA-27,O=C(Nc1cccc(-c2ccc(OC3CCCCO3)cc2)c1)C(Cl)Cl,0,0.0747754359845989
102,CCTA-31,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.07586016189689128
103,CCTA-32,COc1cc(F)cc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.0596250171571082
104,CCTA-33,CCOc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.08243444466422717
105,CCTA-34,CS(=O)(=O)c1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1,0,0.06085985243961277
106,CCTA-37,COc1cccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.04126051443530953
107,CCTA-40,Cc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.04351405844253892
108,CCTA-41,Cc1cc(-c2cccc(NC(=O)C(Cl)Cl)c2)ccc1F,0,0.044443883901734905
109,CCTA-42,O=C(Nc1cccc(-c2cccc(F)c2F)c1)C(Cl)Cl,0,0.03771868377979569
110,CCTA-43,O=C(Nc1cccc(-c2ccc(F)c(F)c2)c1)C(Cl)Cl,0,0.02550908486555428
111,CCTA-45,O=C(Nc1cccc(-c2cc(F)cc(F)c2)c1)C(Cl)Cl,0,0.028291844438152247
112,CCTA-46,O=C(Nc1cccc(-c2cc(F)c(F)c(F)c2)c1)C(Cl)Cl,0,0.026397910216949618
113,CCTA-47,O=C(Nc1cccc(-c2cc(F)ccc2F)c1)C(Cl)Cl,0,0.027110781968984633
114,CCTA-48,O=C(Nc1cccc(-c2ccc(F)c(F)c2F)c1)C(Cl)Cl,0,0.03618216047083033
115,CCTA-49,O=C(Nc1cccc(-c2ccc(-c3ccccc3)c(F)c2)c1)C(Cl)Cl,0,0.042767669164436424
116,NSC186,CC1=C2C(=CO[C@H](C)[C@@H]2C)C(O)=C(C(=O)O)C1=O,0,0.3882090505411019
